batch_size,num_heads,head_dim,seq_len,dtype,device,mode,pattern_type,backend,causal,topk,window_size,block_size,timing_source,actual_backend,total_time_ms_mean,total_time_ms_p50,total_time_ms_p95,peak_memory_mb,rel_err,cosine_sim,kl_divergence,top1_match_rate,_status
10,8,256,1024,fp16,cuda,prefill,bigbird,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,5.422856950759888,5.399407863616943,5.473649692535401,1181.7314453125,0.023965101689100266,0.9997128248214722,0.0,1.0,ok
10,8,256,1024,fp16,cuda,prefill,bigbird,triton_bigbird,True,64,,,real_cuda,triton_bigbird,0.8967641657590866,0.8934400081634521,0.9277759730815888,463.7236328125,0.025353876873850822,0.9996786117553711,0.0,1.0,ok
10,8,256,1024,fp16,cuda,prefill,bigbird,triton_bigbird,True,128,,,real_cuda,triton_bigbird,0.9482848018407821,0.9419359862804413,0.9791520029306412,463.7314453125,0.018202560022473335,0.999834418296814,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,dense,dense_sdpa,True,,,,real_cuda,DenseSdpaBackend,0.4067660805583,0.3996800035238266,0.4423984006047249,64.12548828125,0.0,1.0,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,topk,masked_sdpa,True,64,,,proxy,MaskedSdpaBackend,0.6218444794416428,0.6042719781398773,0.6818351984024047,64.12744140625,0.0,1.0,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,topk,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,0.5895040035247803,0.5837439894676208,0.6278096109628677,64.12744140625,0.0,1.0000001192092896,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,bigbird,masked_sdpa,True,64,,,proxy,MaskedSdpaBackend,0.5730038398504257,0.5703679919242859,0.5956975758075714,72.14208984375,0.0,1.0,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,bigbird,masked_sdpa,True,128,,,proxy,MaskedSdpaBackend,0.5799324774742126,0.5747680068016052,0.6093824058771133,72.14990234375,0.0,0.9999999403953552,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,bigbird,triton_bigbird,True,64,,,real_cuda,triton_bigbird,0.46041632145643235,0.45900799334049225,0.4784079909324646,72.07958984375,0.0,1.0000001192092896,0.0,1.0,ok
10,8,256,1024,fp16,cuda,decode,bigbird,triton_bigbird,True,128,,,real_cuda,triton_bigbird,0.4745705598592758,0.4718559980392456,0.49997919648885725,72.08740234375,0.0,0.9999999403953552,0.0,1.0,ok
